administrador,usuario,presionó botón correcto,tiempo de interacción,mini juego,número de interacción por lección,color presionado,dificultad,fecha,juego,auto push,tiempo de lección,tiempo de sesión
11,15,1,3.76694,3,6,2,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,1,8.300881,3,7,2,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,2,25.65174,3,8,2,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,1,14.96753,3,9,3,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,2,17.01808,3,10,3,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,3,999.0,3,0,5,1,1969-12-31 18:00:45.317,1,2,95.30732,9999.0
11,15,2,7.667146,4,1,4,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,2,2.900429,4,2,3,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,2,0.3835117,4,3,2,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,2,6.334465,4,4,3,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,3,999.0,4,0,5,1,1969-12-31 18:00:45.317,1,2,41.40306,9999.0
11,15,1,16.41761,2,1,2,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,1,16.45275,2,2,2,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,2,21.66895,2,3,2,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,1,1.066227,2,4,4,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,2,7.550242,2,5,4,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,1,21.93436,2,6,3,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,2,22.00056,2,7,3,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,3,999.0,2,0,5,1,1969-12-31 18:00:45.317,1,2,83.93386,9999.0
11,15,3,999.0,10,0,5,1,1969-12-31 18:00:45.317,1,2,999.0,544.1464
11,15,3,999.0,12,0,5,1,1969-12-31 18:00:45.317,1,2,999.0,9999.0
11,15,2,42.65738,5,1,4,1,1969-12-31 18:00:45.317,2,3,0.0,0.0
11,15,2,6.400866,5,2,2,1,1969-12-31 18:00:45.317,2,1,0.0,0.0
11,15,1,8.349962,5,3,3,1,1969-12-31 18:00:45.317,2,1,0.0,0.0
11,15,2,4.366689,5,4,3,1,1969-12-31 18:00:45.317,2,1,0.0,0.0
11,15,1,12.48395,5,5,1,1,1969-12-31 18:00:45.317,2,1,0.0,0.0
11,15,2,5.900505,5,6,1,1,1969-12-31 18:00:45.317,2,1,0.0,0.0
11,15,3,999.0,5,0,5,1,1969-12-31 18:00:45.317,2,2,92.74403,9999.0
11,15,1,0.0,5,1,4,2,1969-12-31 18:00:45.317,2,1,0.0,0.0
11,15,1,0.6171625,5,2,4,2,1969-12-31 18:00:45.317,2,1,0.0,0.0
11,15,1,15.16795,5,3,4,2,1969-12-31 18:00:45.317,2,1,0.0,0.0
11,15,1,16.73412,5,4,4,2,1969-12-31 18:00:45.317,2,1,0.0,0.0
11,15,2,21.14432,5,5,4,2,1969-12-31 18:00:45.317,2,1,0.0,0.0
11,15,1,19.46717,5,6,2,2,1969-12-31 18:00:45.317,2,1,0.0,0.0
11,15,2,11.01722,5,7,2,2,1969-12-31 18:00:45.317,2,1,0.0,0.0
11,15,1,14.11757,5,8,3,2,1969-12-31 18:00:45.317,2,1,0.0,0.0
11,15,1,16.51753,5,9,3,2,1969-12-31 18:00:45.317,2,1,0.0,0.0
11,15,1,20.45166,5,10,3,2,1969-12-31 18:00:45.317,2,1,0.0,0.0
11,15,1,25.00145,5,11,3,2,1969-12-31 18:00:45.317,2,1,0.0,0.0
11,15,2,40.18615,5,12,3,2,1969-12-31 18:00:45.317,2,3,0.0,0.0
11,15,2,39.95218,5,13,1,2,1969-12-31 18:00:45.317,2,3,0.0,0.0
11,15,3,999.0,5,0,5,2,1969-12-31 18:00:45.317,2,2,152.9178,9999.0
11,15,3,999.0,5,0,5,3,1969-12-31 18:00:45.317,2,2,3.420547,9999.0
11,15,3,999.0,10,0,5,3,1969-12-31 18:00:45.317,2,2,999.0,350.8079
12,19,2,2.807408,9,1,4,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,3.616766,9,2,2,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,3.016741,9,3,3,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,2.799685,9,4,1,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,3,999.0,9,0,5,1,1969-12-31 18:00:45.317,1,2,27.29224,9999.0
12,19,2,1.783914,1,1,2,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.983499,1,2,1,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,2.183372,1,3,3,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.64851,1,4,2,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,3,999.0,1,0,5,1,1969-12-31 18:00:45.317,1,2,10.5836,9999.0
12,19,2,1.896473,3,1,4,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.884085,3,2,3,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,1,0.6999412,3,3,1,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,2.41766,3,4,1,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,0.5000599,3,5,2,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,3,999.0,3,0,5,1,1969-12-31 18:00:45.317,1,2,16.11367,9999.0
12,19,1,1.300043,4,1,4,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.317529,4,2,2,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,0.9834234,4,3,4,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.550167,4,4,1,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,2.166744,4,5,3,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,3,999.0,4,0,5,1,1969-12-31 18:00:45.317,1,2,30.13683,9999.0
12,19,2,2.200196,2,1,2,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.516714,2,2,4,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,4.566753,2,3,3,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,3.133505,2,4,2,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,3,999.0,2,0,5,1,1969-12-31 18:00:45.317,1,2,58.97041,9999.0
12,19,2,2.047528,1,1,2,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.700175,1,2,1,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.867105,1,3,3,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.547852,1,4,2,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.032231,1,5,4,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,3,999.0,1,0,5,2,1969-12-31 18:00:45.317,1,2,10.71474,9999.0
12,19,2,1.343741,3,1,4,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,3.55007,3,2,3,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,3.100219,3,3,1,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.634063,3,4,2,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.88347,3,5,1,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,3,999.0,3,0,5,2,1969-12-31 18:00:45.317,1,2,23.04479,9999.0
12,19,2,3.93411,4,1,2,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.133369,4,2,4,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,5.450541,4,3,1,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.783405,4,4,3,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,3.43371,4,5,1,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,3,999.0,4,0,5,2,1969-12-31 18:00:45.317,1,2,38.85531,9999.0
12,19,2,1.483918,2,1,2,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,2.750018,2,2,1,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,1,1.582994,2,3,3,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,2.300029,2,4,3,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.417292,2,5,2,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,2.450073,2,6,4,2,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,3,999.0,2,0,5,2,1969-12-31 18:00:45.317,1,2,69.77786,9999.0
12,19,2,1.886963,1,1,2,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.866535,1,2,1,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.582838,1,3,3,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.149345,1,4,2,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.13342,1,5,4,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,3,999.0,1,0,5,3,1969-12-31 18:00:45.317,1,2,10.02046,9999.0
12,19,2,2.916891,3,1,4,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,1,0.3172924,3,2,3,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,1,2.300365,3,3,3,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,3.116807,3,4,3,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,3.583539,3,5,1,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,1,3.583539,3,6,1,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.750049,3,7,2,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.916891,3,8,1,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,1,1.916891,3,9,1,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,3,999.0,3,0,5,3,1969-12-31 18:00:45.317,1,2,46.84364,9999.0
12,19,2,1.516911,4,1,2,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.300073,4,2,4,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.533339,4,3,1,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,1,0.2995724,4,4,4,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.466442,4,5,3,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,1,0.18287,4,6,2,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.399549,4,7,1,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,3,999.0,4,0,5,3,1969-12-31 18:00:45.317,1,2,28.37407,9999.0
12,19,2,4.01687,2,1,2,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.833562,2,2,1,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.783354,2,3,3,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.983374,2,4,4,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,3.383495,2,5,1,3,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,3,999.0,2,0,5,3,1969-12-31 18:00:45.317,1,2,72.38629,9999.0
12,19,2,1.937423,1,1,2,4,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,4.950176,1,2,1,4,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.249909,1,3,3,4,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.216866,1,4,2,4,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,1,0.4489968,1,5,4,4,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,2.665022,1,6,4,4,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,1.850122,1,7,1,4,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,0.4168454,1,8,3,4,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,1,2.031729,1,9,4,4,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,1,2.298251,1,10,4,4,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,2,3.615261,1,11,4,4,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,3,999.0,1,0,5,4,1969-12-31 18:00:45.317,1,2,20.57175,9999.0
12,19,1,1.653801,3,1,4,4,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,1,2.187694,3,2,4,4,1969-12-31 18:00:45.317,1,1,0.0,0.0
12,19,3,999.0,3,0,5,4,1969-12-31 18:00:45.317,1,2,3.554695,9999.0
12,19,3,999.0,10,0,5,4,1969-12-31 18:00:45.317,1,2,999.0,1340.408
7,12,2,14.60791,9,1,4,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,3.883102,9,2,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,2.96667,9,3,3,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,3.333346,9,4,1,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,3,999.0,9,0,5,1,1969-12-31 18:00:45.320,1,2,39.87584,9999.0
7,12,2,15.18129,1,1,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,3.000288,1,2,1,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,2.683342,1,3,3,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,1.88317,1,4,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,3.016641,1,5,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,3,999.0,1,0,5,1,1969-12-31 18:00:45.320,1,2,25.93128,9999.0
7,12,2,9.459785,3,1,4,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,3.950109,3,2,3,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,2.93343,3,3,1,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,3.283637,3,4,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,3,999.0,3,0,5,1,1969-12-31 18:00:45.320,1,2,29.01173,9999.0
7,12,2,2.999893,4,1,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,1.915946,4,2,4,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,1.600322,4,3,1,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,7.933327,4,4,3,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,3,999.0,4,0,5,1,1969-12-31 18:00:45.320,1,2,38.59342,9999.0
7,12,1,2.18383,2,1,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,7.06694,2,2,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,13.55077,2,3,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,14.85125,2,4,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,17.18422,2,5,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,5.817134,2,6,4,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,11.36742,2,7,4,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,12.75062,2,8,4,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,21.95119,2,9,4,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,28.70147,2,10,4,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,2.78339,2,11,3,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,4.033385,2,12,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,3,999.0,2,0,5,1,1969-12-31 18:00:45.320,1,2,100.191,9999.0
7,12,2,2.217876,1,1,2,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,2.316932,1,2,1,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,1.082814,1,3,3,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,1.850176,1,4,2,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,1.566376,1,5,4,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,3,999.0,1,0,5,2,1969-12-31 18:00:45.320,1,2,11.43491,9999.0
7,12,2,4.24192,3,1,4,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,0.5498026,3,2,3,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,2.466483,3,3,3,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,1.2831,3,4,1,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,2.483172,3,5,1,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,1.433288,3,6,2,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,2.100865,3,7,2,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,3.21647,3,8,2,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,3.016608,3,9,1,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,3,999.0,3,0,5,2,1969-12-31 18:00:45.320,1,2,26.95952,9999.0
7,12,1,0.1836898,4,1,4,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,3.383681,4,2,2,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,5.817221,4,3,4,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,1.698898,4,4,1,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,2.116832,4,5,3,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,2.649547,4,6,1,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,3,999.0,4,0,5,2,1969-12-31 18:00:45.320,1,2,38.79509,9999.0
7,12,1,3.783014,2,1,2,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,3.833439,2,2,2,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,1.916824,2,3,1,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,2.883628,2,4,1,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,3.216836,2,5,3,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,3.783732,2,6,2,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,3.550206,2,7,4,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,1.916834,2,8,4,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,3.433636,2,9,4,2,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,3,999.0,2,0,5,2,1969-12-31 18:00:45.320,1,2,124.1741,9999.0
7,12,2,2.60523,1,1,2,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,0.9330961,1,2,1,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,1.833541,1,3,1,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,1.366882,1,4,3,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,0.683217,1,5,2,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,2.000162,1,6,2,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,0.8338225,1,7,4,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,3,999.0,1,0,5,3,1969-12-31 18:00:45.320,1,2,10.8058,9999.0
7,12,1,0.4192421,3,1,6,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,0.2001025,3,2,4,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,1.534016,3,3,6,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,2.382689,3,4,3,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,3.216676,3,5,6,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,3.107011,3,1,6,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,4.633062,3,2,4,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,6.117267,3,3,4,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,2.11651,3,4,3,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,1.934034,3,5,1,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,2.000219,3,6,6,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,2.400322,3,7,2,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,4.451108,3,8,1,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,3,999.0,3,0,5,3,1969-12-31 18:00:45.320,1,2,38.04121,9999.0
7,12,1,1.250742,4,1,4,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,1.900122,4,2,2,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,1.133328,4,3,4,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,1.366992,4,4,1,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,5.56666,4,5,3,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,1.533322,4,6,1,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,3,999.0,4,0,5,3,1969-12-31 18:00:45.320,1,2,32.60127,9999.0
7,12,2,4.850343,2,1,1,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,2.5666,2,2,2,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,1.666331,2,3,1,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,2.499741,2,4,2,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,1,2.383205,2,5,3,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,2,1.450218,2,6,3,3,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,3,999.0,2,0,5,3,1969-12-31 18:00:45.320,1,2,80.7474,9999.0
7,12,1,1.846606,1,1,2,4,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,3,999.0,1,0,5,4,1969-12-31 18:00:45.320,1,2,2.678925,9999.0
7,12,3,999.0,10,0,5,4,1969-12-31 18:00:45.320,1,2,999.0,1443.534
7,12,3,999.0,11,0,5,4,1969-12-31 18:00:45.320,1,2,999.0,9999.0
7,12,1,1.320737,9,1,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
7,12,3,999.0,9,0,5,1,1969-12-31 18:00:45.320,1,2,3.021796,9999.0
7,12,3,999.0,10,0,5,1,1969-12-31 18:00:45.320,1,2,999.0,10.29826
4,10,1,1.072447,1,1,2,4,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,1,1.19146,1,2,2,4,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,1.887645,1,3,2,4,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,1.816474,1,4,4,4,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,1,0.8837629,1,5,1,4,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,1,1.000254,1,6,2,4,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,2.100186,1,7,2,4,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,1.016767,1,8,3,4,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,1.116856,1,9,3,4,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,1.349792,1,10,2,4,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,0.1831544,1,11,3,4,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,1.216606,1,12,2,4,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,3,999.0,1,0,5,4,1969-12-31 18:00:45.320,1,2,21.28888,9999.0
4,10,3,999.0,10,0,5,4,1969-12-31 18:00:45.320,1,2,999.0,74.97366
4,10,1,1.810289,9,1,4,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,1,1.959943,9,2,3,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,2.644269,9,3,4,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,2.299166,9,4,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,2.251073,9,5,3,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,27.31841,9,6,1,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,3,999.0,9,0,5,1,1969-12-31 18:00:45.320,1,2,49.57961,9999.0
4,10,1,0.8080767,1,1,1,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,1.691236,1,2,1,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,0.1332779,1,3,4,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,1,1.083647,1,4,4,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,4.600368,1,5,4,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,0.8835471,1,6,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,3,999.0,1,0,5,1,1969-12-31 18:00:45.320,1,2,10.44194,9999.0
4,10,2,1.701537,3,1,1,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,1.733619,3,2,3,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,1.665789,3,3,4,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,1.015621,3,4,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,3,999.0,3,0,5,1,1969-12-31 18:00:45.320,1,2,15.53542,9999.0
4,10,2,1.400476,4,1,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,0.9505374,4,2,3,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,1,0.1671456,4,3,4,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,0.9004058,4,4,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,1.016984,4,5,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,3,999.0,4,0,5,1,1969-12-31 18:00:45.320,1,2,28.41603,9999.0
4,10,1,13.76758,2,1,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,1,14.70087,2,2,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,1,17.60084,2,3,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,1,18.86778,2,4,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,1,23.0014,2,5,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,1,25.48472,2,6,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,2,25.60124,2,7,2,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,1,9.984036,2,8,1,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,1,10.00078,2,9,1,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
4,10,1,15.91749,2,10,1,1,1969-12-31 18:00:45.320,1,1,0.0,0.0
